시군명,사업장명,인허가일자,영업상태명,폐업일자,축산업무구분명,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
남양주시,멍멍 굿독,20170801,운영중,,동물판매업,경기도 남양주시 일패동,경기도 남양주시 경춘로 671 (일패동),12243,37.6202803522,127.1831962643
남양주시,월드퍼피,20160531,운영중,,동물판매업,경기도 남양주시 수석동 250-7번지,경기도 남양주시 강변북로 675 (수석동),12268,37.5905036954,127.1705677955
남양주시,빅골든하우스,20160623,운영중,,동물판매업,경기도 남양주시 수동면 내방리 59-1번지,경기도 남양주시 수동면 비룡로1270번길 61-6,12026,37.7392723748,127.2911605626
남양주시,미스터 앤 미세스 멍,20161123,운영중,,동물판매업,경기도 남양주시 별내동 829-6번지,경기도 남양주시 덕송2로10번길 15-80 (별내동),12097,37.6671874020,127.1159283999
남양주시,멍멍나래 애견미용,20180629,운영중,,동물판매업,경기도 남양주시 진접읍 장현리 351-25번지,경기도 남양주시 진접읍 장현로 115,12006,37.7200157051,127.1842203190
남양주시,화이트 링고폼,20180718,운영중,,동물판매업,경기도 남양주시 화도읍 가곡리 358번지,경기도 남양주시 화도읍 가곡로88번길 77-25,12032,37.6950476240,127.3007402206
남양주시,올리비아,20180517,운영중,,동물판매업,경기도 남양주시 별내동 1081-5번지,경기도 남양주시 별내5로23번길 4-91 (별내동),12102,37.6520246922,127.1153161600
남양주시,초코네 애견샵,20180628,운영중,,동물판매업,경기도 남양주시 화도읍 마석우리 298-12번지,"경기도 남양주시 화도읍 마석로 51, 1층",12176,37.6554463469,127.3058288217
남양주시,프불리하우스,20180514,운영중,,동물판매업,경기도 남양주시 오남읍 양지리 284번지 성각사,"경기도 남양주시 오남읍 해밀예당3로 29-15, 성각사",12036,37.7116329019,127.1979450229
남양주시,화도동물병원,20180601,운영중,,동물판매업,경기도 남양주시 화도읍 묵현리 390-3번지,"경기도 남양주시 화도읍 먹갓로 3, 아베뉴빌딩 201호",12169,37.6543868642,127.2747404708
남양주시,밀크 펫 하우스,20180509,운영중,,동물판매업,경기도 남양주시 별내동 826-2번지 301호,"경기도 남양주시 별내3로 336, 별내프라자 301호 (별내동)",12097,37.6671323841,127.1169257176
남양주시,멍멍's 패밀리,20180614,운영중,,동물판매업,경기도 남양주시 퇴계원면 퇴계원리 213-6번지,경기도 남양주시 퇴계원면 경춘북로 552,12126,37.6477763958,127.1447821042
남양주시,코튼캔디,20180516,운영중,,동물판매업,경기도 남양주시 화도읍 월산리 62-3번지,경기도 남양주시 화도읍 경춘로 2246-10,12190,37.6554980551,127.3367435346
남양주시,고양이천국,20180521,운영중,,동물판매업,경기도 남양주시 진접읍 진벌리 287번지,경기도 남양주시 진접읍 진벌로204번길 6,12021,37.7378200675,127.2254455718
남양주시,미리내 동물병원,20180503,운영중,,동물판매업,경기도 남양주시 별내동 1080-3번지 102호,"경기도 남양주시 별내5로 35, 102호 (별내동)",12102,37.6516640130,127.1156215736
남양주시,Giant Bully Korea,20180510,운영중,,동물판매업,경기도 남양주시 다산동 3008-33번지,경기도 남양주시 진관로22번길 23 (다산동),12249,37.6152244689,127.1719824320
남양주시,스타동물병원,20141226,운영중,,동물판매업,경기도 남양주시 별내동 1008번지,"경기도 남양주시 별내2로 64, 202호 (별내동, 센타프라자)",12113,37.6463571336,127.1248482738
남양주시,리틀원,20171007,운영중,,동물판매업,경기도 남양주시 별내동 1085번지,"경기도 남양주시 별내5로23번길 18-26, 1층 (별내동)",12102,37.6524397942,127.1146255417
남양주시,함께할개,20170517,운영중,,동물판매업,경기도 남양주시 다산동 4037-3번지 1층,"경기도 남양주시 도농로중촌2길 7, 1층 (도농동)",12255,37.6078950359,127.1554538383
남양주시,코리아펫,20160613,운영중,,동물판매업,경기도 남양주시 진건읍 송능리 12번지,경기도 남양주시 진건읍 진건오남로390번길 162 (위지상제2호),12129,37.6696690125,127.2170244154
남양주시,아이보리,20150424,운영중,,동물판매업,경기도 남양주시 별내동 854번지,경기도 남양주시 별내3로 287 (별내동),12098,37.6619960305,127.1177905263
남양주시,까끄애견샵,20180723,운영중,,동물판매업,경기도 남양주시 평내동 117-4번지 109호,"경기도 남양주시 경춘로1308번길 10, 109호 (평내동)",12218,37.6504188081,127.2388276872
남양주시,그루밍독,20180629,운영중,,동물판매업,경기도 남양주시 다산동 4306-37번지 1층,"경기도 남양주시 미금로57번길 13, 1층 (다산동)",12253,37.6087828474,127.1516503712
남양주시,나도그냥,20170330,운영중,,동물판매업,경기도 남양주시 별내동 852번지 별내아이파크2차 상가동 104호,"경기도 남양주시 덕송1로 30, 상가동 104호 (별내동, 별내아이파크2차)",12098,37.6641326158,127.1164564490
남양주시,고양이 팔경 캣스쿨,20150414,운영중,,동물판매업,경기도 남양주시 화도읍 창현리 436-2번지 1층,"경기도 남양주시 화도읍 창현로 9-3, 1층",12183,37.6489481731,127.3066862687
남양주시,불독하우스,20180627,운영중,,동물판매업,경기도 남양주시 수동면 외방리 466-1번지,경기도 남양주시 수동면 외방로103번길 31,12025,37.7289641846,127.3095197378
남양주시,이그조틱 코리아,20180504,운영중,,동물판매업,경기도 남양주시 수석동 319번지 정원바베큐시대,"경기도 남양주시 강변북로661번길 23, 정원바베큐시대 (수석동)",12268,37.5904520850,127.1688353435
남양주시,보리화,20180329,운영중,,동물판매업,경기도 남양주시 오남읍 오남리 503-3번지,경기도 남양주시 오남읍 양지로 7,12048,37.6800556925,127.2076906831
남양주시,한울타리펫브리더스영농조합법인,20170306,운영중,,동물판매업,"경기도 남양주시 와부읍 월문리 506-1번지 1,2층",경기도 남양주시 와부읍 수레로 322,12203,37.6002002961,127.2424738603
남양주시,페릿,20180525,운영중,,동물판매업,경기도 남양주시 오남읍 오남리 315-1번지 유호아파트,"경기도 남양주시 오남읍 진건오남로 564, 106동 1503호 (유호아파트)",12039,37.6828375330,127.2140127495
남양주시,애견마을,20180208,운영중,,동물판매업,경기도 남양주시 오남읍 오남리 247-4번지,"경기도 남양주시 오남읍 진건오남로 604, 1층",12039,37.6871667334,127.2114401525
남양주시,아코펫,20151214,운영중,,동물판매업,경기도 남양주시 화도읍 마석우리 311-3번지 1층,"경기도 남양주시 화도읍 마석중앙로 47, 1층",12179,37.6527548101,127.3049113373
남양주시,개벤져스,20161216,운영중,,동물판매업,경기도 남양주시 호평동 617-2번지 메이플카운티 103-1호,"경기도 남양주시 늘을3로 65-8, 103-1호 (호평동, 메이플카운티)",12145,37.6598879920,127.2476633766
남양주시,애견갤러리,20100603,운영중,,동물판매업,경기도 남양주시 오남읍 오남리 503-3번지,경기도 남양주시 오남읍 양지로 7,12048,37.6800556925,127.2076906831
남양주시,꼬마펫,20110509,운영중,,동물판매업,경기도 남양주시 화도읍 묵현리 455-5번지 105호,"경기도 남양주시 화도읍 먹갓로 45, 105호",12169,37.6581366010,127.2739948502
남양주시,제니애견,20110811,운영중,,동물판매업,경기도 남양주시 진건읍 배양리 607-3번지,경기도 남양주시 진건읍 진관로173번길 27,,37.6219993261,127.1450049540
남양주시,주식회사 그린프레밀리,20120821,운영중,,동물판매업,경기도 남양주시 진접읍 연평리 101-14번지,경기도 남양주시 진접읍 금강로유연들1길 154,12073,37.7089374158,127.1819252327
남양주시,(주)더부루벨,20120824,운영중,,동물판매업,경기도 남양주시 도농동 1-29번지,경기도 남양주시 도농로 24 (도농동),12256,37.6085576294,127.1586149238
남양주시,이도그,20120827,운영중,,동물판매업,경기도 남양주시 호평동 622번지 두산상가 114동 4호,"경기도 남양주시 호평로 33, 114동 4호 (호평동,두산상가)",12149,37.6561946152,127.2429936275
남양주시,엔피디,20121129,운영중,,동물판매업,경기도 남양주시 와부읍 팔당리 760번지,경기도 남양주시 와부읍 경강로926번길 8,12277,37.5559021041,127.2365036079
남양주시,지니독,20130128,운영중,,동물판매업,경기도 남양주시 와부읍 덕소리 485번지 108호,"경기도 남양주시 와부읍 수레로9번길 11, 1층 108호",12205,37.5875616614,127.2130074405
남양주시,애완견브리더클럽강아지,20130822,운영중,,동물판매업,경기도 남양주시 화도읍 묵현리 147-3번지 삼신17차푸른솔아파트 상가동 203호,"경기도 남양주시 화도읍 비룡로 185-20, 상가동 2층 203호 (삼신17차푸른솔아파트)",12158,37.6678307461,127.3002687323
남양주시,혜원의집,20080808,운영중,,동물판매업,경기도 남양주시 진건읍 송능리 318번지,경기도 남양주시 진건읍 사릉로156번길 228,12140,37.6599757050,127.2113867366
남양주시,강아지하우스,20080808,운영중,,동물판매업,경기도 남양주시 수동면 수산리 45번지,경기도 남양주시 수동면 철마산로 18-72,12026,37.7316288255,127.2925716045
남양주시,탤런트독스쿨,20080924,운영중,,동물판매업,경기도 남양주시 와부읍 팔당리 434-8번지,경기도 남양주시 와부읍 팔당로 42,12277,37.5512920027,127.2395559959
남양주시,손앤조동물병원,20100407,운영중,,동물판매업,경기도 남양주시 도농동 1-29번지 부영애시앙 상가동 201호,"경기도 남양주시 도농로 24, 상가동 201호 (도농동, 부영애시앙)",12256,37.6085576294,127.1586149238
남양주시,플란다스개,20140616,운영중,,동물판매업,경기도 남양주시 진접읍 금곡리 1015-5번지,경기도 남양주시 진접읍 해밀예당1로235번길 5-8,12053,37.7216598234,127.2037559320
남양주시,로얄수족관,20140819,운영중,,동물판매업,경기도 남양주시 다산동 4001-29번지 이마트 도농점 내,"경기도 남양주시 도농로 24 (도농동, 이마트 도농점 내)",12256,37.6085576294,127.1586149238
남양주시,야롱애견문화센터,20170426,운영중,,동물판매업,경기도 남양주시 별내동 826-6번지,"경기도 남양주시 별내3로 326, 4층 (별내동, 불암타워)",12097,37.6664381793,127.1174006835
남양주시,팻토리,20170810,운영중,,동물판매업,경기도 남양주시 일패동 503-12번지,경기도 남양주시 경춘로 671 (일패동),12243,37.6202803522,127.1831962643
남양주시,펫스토리,20151014,운영중,,동물판매업,경기도 남양주시 별내동 1006-2번지 진영N타워 304-A호,"경기도 남양주시 별내중앙로 26, 304-A호 (별내동, 진영N타워)",12113,37.6456082356,127.1259008167
남양주시,개냥이,20160826,운영중,,동물판매업,경기도 남양주시 별내면 청학리 468-5번지,경기도 남양주시 별내면 청학로 105,12089,37.7078485161,127.1152870269
남양주시,너와펫,20151207,운영중,,동물판매업,"경기도 남양주시 호평동 622번지 두산위브파크 119-1, 120-1","경기도 남양주시 호평로 33 (호평동, 두산위브파크 119-1, 120-1)",12149,37.6561946152,127.2429936275
남양주시,프리미엄켄넬,20160412,운영중,,동물판매업,경기도 남양주시 화도읍 차산리 541-1번지,경기도 남양주시 화도읍 재재기로149번길 35-1,12200,37.6171453031,127.3061604087
남양주시,낭만고양이,20160427,운영중,,동물판매업,경기도 남양주시 별내동,"경기도 남양주시 별내3로 98, 102호 (별내동)",12112,37.6484755870,127.1237072796
남양주시,Eo옥탑방,20160714,운영중,,동물판매업,경기도 남양주시 수동면 입석리 356-1번지,경기도 남양주시 수동면 비룡로782번길 19-11,12029,37.7081626353,127.3258207669
남양주시,한울타리펫브리더스 영농조합법인,20170306,운영중,,동물판매업,"경기도 남양주시 와부읍 월문리 506-1번지 1,2층",경기도 남양주시 와부읍 수레로 322,12203,37.6002002961,127.2424738603
남양주시,맘스캣,20150529,운영중,,동물판매업,경기도 남양주시 별내동 848-2번지,경기도 남양주시 덕송2로6번길 8 (별내동),12097,37.6654136121,127.1147583243
남양주시,라라도그카페,20171207,운영중,,동물판매업,경기도 남양주시 화도읍 마석우리 383-8번지 별나라타워 302호,"경기도 남양주시 화도읍 마석중앙로37번길 47, 3층 302호",12175,37.6569484839,127.3032737747
남양주시,캣스쿨,20180417,운영중,,동물판매업,경기도 남양주시 조안면 송촌리 832번지,"경기도 남양주시 조안면 고래산로 804-14, 1층",12280,37.5727365905,127.3197450596
남양주시,언덕위의 집,20180425,운영중,,동물판매업,경기도 남양주시 수동면 송천리 388-3번지,경기도 남양주시 수동면 비룡로 605-47,12034,37.6934692566,127.3220494876
남양주시,(주)유일컴퍼니 몬스터펫샵,20180424,운영중,,동물판매업,경기도 남양주시 진건읍 진관리 85-5번지,경기도 남양주시 진건읍 양진로 373-19,12139,37.6527224754,127.1722827233
남양주시,애견깍새,20151104,운영중,,동물판매업,경기도 남양주시 호평동 617-1번지 금강프라자,"경기도 남양주시 늘을3로 65-12, 111호 (호평동, 금강프라자)",12145,37.6601669369,127.2478342878
남양주시,슈펫애견용품,20171212,운영중,,동물판매업,경기도 남양주시 와부읍 덕소리 177-20번지,"경기도 남양주시 와부읍 수레로 88, 101~102호",12207,37.5911448178,127.2195053377
남양주시,프로애견,20110404,운영중,,동물판매업,경기도 남양주시 진접읍 내각리 324-3번지,경기도 남양주시 진접읍 내각1로 80,12072,37.7042397479,127.1658114969
남양주시,펫이떳다,20110525,운영중,,동물판매업,경기도 남양주시 평내동 603-2번지,경기도 남양주시 의안로 129-16 (평내동),12226,37.6431411973,127.2377169470
남양주시,아프리카 애견 훈련센터,20111212,운영중,,동물판매업,경기도 남양주시 일패동 469번지,경기도 남양주시 양정로 37 (일패동),12242,37.6196703485,127.1873064509
남양주시,아쿠아플러스(주) 진접점,20120821,운영중,,동물판매업,경기도 남양주시 진접읍 장현리 216-1번지,경기도 남양주시 진접읍 금강로 1447,12008,37.7214591950,127.1887494417
남양주시,(주)밀레펫,20120827,운영중,,동물판매업,경기도 남양주시 호평동 637번지,경기도 남양주시 늘을2로 27 (호평동),12149,37.6549422559,127.2430009273
남양주시,롯데마트 덕소점,20120828,운영중,,동물판매업,경기도 남양주시 와부읍 덕소리 501-3번지 롯데마트,경기도 남양주시 와부읍 월문천로 33 (롯데마트),12211,37.5845947676,127.2145048698
남양주시,(주)한라펫,20120828,운영중,,동물판매업,경기도 남양주시 화도읍 마석우리 255-24번지 롯데마트 1층,경기도 남양주시 화도읍 경춘로 1992 (롯데마트 1층),12181,37.6502837126,127.3093546128
남양주시,사랑동물병원,20130419,운영중,,동물판매업,경기도 남양주시 별내면 청학리 413-3번지,경기도 남양주시 별내면 청학로68번길 13,12084,37.7084662944,127.1192911193
남양주시,아이러브팻,20130509,운영중,,동물판매업,경기도 남양주시 와부읍 도곡리 986-1번지 두산위브아파트 상가동 109호,"경기도 남양주시 와부읍 덕소로 180, 상가동 109호 (두산위브아파트)",12273,37.5800967893,127.2156695113
남양주시,아로하,20130613,운영중,,동물판매업,경기도 남양주시 별내동 1083번지,경기도 남양주시 별내5로23번길 4-61 (별내동),12102,37.6518901500,127.1146813771
남양주시,로얄수족관,20130807,운영중,,동물판매업,경기도 남양주시 별내동 989번지,경기도 남양주시 순화궁로 167 (별내동),12113,37.6427251350,127.1258960628
남양주시,마트애견전문미용샵,20080318,운영중,,동물판매업,경기도 남양주시 와부읍 덕소리 501-3번지,경기도 남양주시 와부읍 월문천로 33,12211,37.5845947676,127.2145048698
